ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2018_PS123_P2_b_CR.tif;163;321;2018_PS123_P2_c_EH.TIF;181;381
2018_PS123_P2_b_CR.tif;65;144;2018_PS123_P2_c_EH.TIF;357;280
2018_PS123_P2_b_CR.tif;251;424;2018_PS123_P2_c_EH.TIF;122;327
2018_PS123_P2_b_CR.tif;321;245;2018_PS123_P2_c_EH.TIF;73;235
2018_PS123_P2_b_CR.tif;331;198;2018_PS123_P2_c_EH.TIF;54;282
2018_PS123_P2_b_CR.tif;51;260;2018_PS123_P2_c_EH.TIF;333;215
2018_PS123_P2_b_CR.tif;62;338;2018_PS123_P2_c_EH.TIF;188;54
2018_PS123_P2_b_CR.tif;325;263;2018_PS123_P2_c_EH.TIF;74;253
2018_PS123_P2_b_CR.tif;158;271;2018_PS123_P2_c_EH.TIF;173;345
2018_PS123_P2_b_CR.tif;238;392;2018_PS123_P2_c_EH.TIF;227;191
2018_PS123_P2_b_CR.tif;334;281;2018_PS123_P2_c_EH.TIF;63;350
2018_PS123_P2_b_CR.tif;324;224;2018_PS123_P2_c_EH.TIF;84;216
2018_PS123_P2_b_CR.tif;216;457;2018_PS123_P2_c_EH.TIF;316;332
2018_PS123_P2_b_CR.tif;124;448;2018_PS123_P2_c_EH.TIF;127;455
2018_PS123_P2_b_CR.tif;51;280;2018_PS123_P2_c_EH.TIF;141;216
2018_PS123_P2_b_CR.tif;101;135;2018_PS123_P2_c_EH.TIF;291;356
2018_PS123_P2_b_CR.tif;178;380;2018_PS123_P2_c_EH.TIF;243;353
2018_PS123_P2_b_CR.tif;59;362;2018_PS123_P2_c_EH.TIF;296;408
2018_PS123_P2_b_CR.tif;168;318;2018_PS123_P2_c_EH.TIF;343;307
2018_PS123_P2_b_CR.tif;97;337;2018_PS123_P2_c_EH.TIF;249;401
2018_PS123_P2_b_CR.tif;97;337;2018_PS123_P2_c_EH.TIF;275;202
2018_PS123_P2_b_CR.tif;319;356;2018_PS123_P2_c_EH.TIF;78;349
2018_PS123_P2_b_CR.tif;252;428;2018_PS123_P2_c_EH.TIF;151;420
2018_PS123_P2_b_CR.tif;335;178;2018_PS123_P2_c_EH.TIF;186;176
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2018_PS128_A1_b_in_PS126_CR.tif;252;376;2018_PS128_A1_c_in_PS126_EH.TIF;275;266
2018_PS128_A1_b_in_PS126_CR.tif;152;151;2018_PS128_A1_c_in_PS126_EH.TIF;225;165
2018_PS128_A1_b_in_PS126_CR.tif;116;217;2018_PS128_A1_c_in_PS126_EH.TIF;232;202
2018_PS128_A1_b_in_PS126_CR.tif;337;231;2018_PS128_A1_c_in_PS126_EH.TIF;226;145
2018_PS128_A1_b_in_PS126_CR.tif;194;410;2018_PS128_A1_c_in_PS126_EH.TIF;294;190
2018_PS128_A1_b_in_PS126_CR.tif;242;239;2018_PS128_A1_c_in_PS126_EH.TIF;238;145
2018_PS128_A1_b_in_PS126_CR.tif;87;127;2018_PS128_A1_c_in_PS126_EH.TIF;266;50
2018_PS128_A1_b_in_PS126_CR.tif;273;195;2018_PS128_A1_c_in_PS126_EH.TIF;134;165
2018_PS128_A1_b_in_PS126_CR.tif;353;132;2018_PS128_A1_c_in_PS126_EH.TIF;69;151
2018_PS128_A1_b_in_PS126_CR.tif;50;304;2018_PS128_A1_c_in_PS126_EH.TIF;314;111
2018_PS128_A1_b_in_PS126_CR.tif;67;285;2018_PS128_A1_c_in_PS126_EH.TIF;131;396
2018_PS128_A1_b_in_PS126_CR.tif;248;142;2018_PS128_A1_c_in_PS126_EH.TIF;213;361
2018_PS128_A1_b_in_PS126_CR.tif;248;142;2018_PS128_A1_c_in_PS126_EH.TIF;237;264
2018_PS128_A1_b_in_PS126_CR.tif;252;312;2018_PS128_A1_c_in_PS126_EH.TIF;238;372
2018_PS128_A1_b_in_PS126_CR.tif;69;341;2018_PS128_A1_c_in_PS126_EH.TIF;104;206
2018_PS128_A1_b_in_PS126_CR.tif;369;160;2018_PS128_A1_c_in_PS126_EH.TIF;54;179
2018_PS128_A1_b_in_PS126_CR.tif;147;92;2018_PS128_A1_c_in_PS126_EH.TIF;147;72
2018_PS128_A1_b_in_PS126_CR.tif;248;357;2018_PS128_A1_c_in_PS126_EH.TIF;97;239
2018_PS128_A1_b_in_PS126_CR.tif;252;183;2018_PS128_A1_c_in_PS126_EH.TIF;148;286
2018_PS128_A1_b_in_PS126_CR.tif;163;103;2018_PS128_A1_c_in_PS126_EH.TIF;206;164
2018_PS128_A1_b_in_PS126_CR.tif;237;150;2018_PS128_A1_c_in_PS126_EH.TIF;199;372
2018_PS128_A1_b_in_PS126_CR.tif;182;230;2018_PS128_A1_c_in_PS126_EH.TIF;291;313
2018_PS128_A1_b_in_PS126_CR.tif;178;189;2018_PS128_A1_c_in_PS126_EH.TIF;126;306
2018_PS128_A1_b_in_PS126_CR.tif;153;53;2018_PS128_A1_c_in_PS126_EH.TIF;317;87
2018_PS128_A1_b_in_PS126_CR.tif;212;358;2018_PS128_A1_c_in_PS126_EH.TIF;140;313
2018_PS128_A1_b_in_PS126_CR.tif;227;182;2018_PS128_A1_c_in_PS126_EH.TIF;224;210
2018_PS128_A1_b_in_PS126_CR.tif;76;212;2018_PS128_A1_c_in_PS126_EH.TIF;155;156
2018_PS128_A1_b_in_PS126_CR.tif;41;314;2018_PS128_A1_c_in_PS126_EH.TIF;370;187
2018_PS128_A1_b_in_PS126_CR.tif;184;295;2018_PS128_A1_c_in_PS126_EH.TIF;148;89
2018_PS128_A1_b_in_PS126_CR.tif;349;177;2018_PS128_A1_c_in_PS126_EH.TIF;78;181
2018_PS128_A1_b_in_PS126_CR.tif;136;65;2018_PS128_A1_c_in_PS126_EH.TIF;29;307
2018_PS128_A1_b_in_PS126_CR.tif;257;137;2018_PS128_A1_c_in_PS126_EH.TIF;232;275
2018_PS128_A1_b_in_PS126_CR.tif;62;164;2018_PS128_A1_c_in_PS126_EH.TIF;393;273
2018_PS128_A1_b_in_PS126_CR.tif;294;94;2018_PS128_A1_c_in_PS126_EH.TIF;115;92
2018_PS128_A1_b_in_PS126_CR.tif;245;297;2018_PS128_A1_c_in_PS126_EH.TIF;84;208
2018_PS128_A1_b_in_PS126_CR.tif;245;297;2018_PS128_A1_c_in_PS126_EH.TIF;182;206
2018_PS128_A1_b_in_PS126_CR.tif;157;213;2018_PS128_A1_c_in_PS126_EH.TIF;138;179
2018_PS128_A1_b_in_PS126_CR.tif;318;328;2018_PS128_A1_c_in_PS126_EH.TIF;162;186
2018_PS128_A1_b_in_PS126_CR.tif;33;300;2018_PS128_A1_c_in_PS126_EH.TIF;96;291
2018_PS128_A1_b_in_PS126_CR.tif;33;312;2018_PS128_A1_c_in_PS126_EH.TIF;324;94
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2018_PS128_A1_c_in_PS126_CR.tif;280;99;2018_PS128_A1_d_in_PS126_EH.TIF;279;89
2018_PS128_A1_c_in_PS126_CR.tif;102;267;2018_PS128_A1_d_in_PS126_EH.TIF;272;131
2018_PS128_A1_c_in_PS126_CR.tif;360;200;2018_PS128_A1_d_in_PS126_EH.TIF;48;304
2018_PS128_A1_c_in_PS126_CR.tif;124;218;2018_PS128_A1_d_in_PS126_EH.TIF;230;188
2018_PS128_A1_c_in_PS126_CR.tif;381;256;2018_PS128_A1_d_in_PS126_EH.TIF;317;465
2018_PS128_A1_c_in_PS126_CR.tif;323;447;2018_PS128_A1_d_in_PS126_EH.TIF;139;483
2018_PS128_A1_c_in_PS126_CR.tif;259;134;2018_PS128_A1_d_in_PS126_EH.TIF;276;453
2018_PS128_A1_c_in_PS126_CR.tif;242;227;2018_PS128_A1_d_in_PS126_EH.TIF;86;229
2018_PS128_A1_c_in_PS126_CR.tif;361;337;2018_PS128_A1_d_in_PS126_EH.TIF;243;489
2018_PS128_A1_c_in_PS126_CR.tif;262;295;2018_PS128_A1_d_in_PS126_EH.TIF;330;449
2018_PS128_A1_c_in_PS126_CR.tif;236;315;2018_PS128_A1_d_in_PS126_EH.TIF;302;135
2018_PS128_A1_c_in_PS126_CR.tif;329;220;2018_PS128_A1_d_in_PS126_EH.TIF;171;234
2018_PS128_A1_c_in_PS126_CR.tif;315;227;2018_PS128_A1_d_in_PS126_EH.TIF;153;238
2018_PS128_A1_c_in_PS126_CR.tif;305;322;2018_PS128_A1_d_in_PS126_EH.TIF;135;333
2018_PS128_A1_c_in_PS126_CR.tif;337;304;2018_PS128_A1_d_in_PS126_EH.TIF;170;323
2018_PS128_A1_c_in_PS126_CR.tif;206;164;2018_PS128_A1_d_in_PS126_EH.TIF;219;377
2018_PS128_A1_c_in_PS126_CR.tif;278;159;2018_PS128_A1_d_in_PS126_EH.TIF;234;83
2018_PS128_A1_c_in_PS126_CR.tif;234;244;2018_PS128_A1_d_in_PS126_EH.TIF;79;243
2018_PS128_A1_c_in_PS126_CR.tif;244;169;2018_PS128_A1_d_in_PS126_EH.TIF;104;171
2018_PS128_A1_c_in_PS126_CR.tif;303;261;2018_PS128_A1_d_in_PS126_EH.TIF;133;271
2018_PS128_A1_c_in_PS126_CR.tif;226;304;2018_PS128_A1_d_in_PS126_EH.TIF;68;306
2018_PS128_A1_c_in_PS126_CR.tif;207;497;2018_PS128_A1_d_in_PS126_EH.TIF;383;209
2018_PS128_A1_c_in_PS126_CR.tif;238;145;2018_PS128_A1_d_in_PS126_EH.TIF;109;146
2018_PS128_A1_c_in_PS126_CR.tif;112;333;2018_PS128_A1_d_in_PS126_EH.TIF;197;359
2018_PS128_A1_c_in_PS126_CR.tif;208;243;2018_PS128_A1_d_in_PS126_EH.TIF;62;240
2018_PS128_A1_c_in_PS126_CR.tif;54;179;2018_PS128_A1_d_in_PS126_EH.TIF;260;50
2018_PS128_A1_c_in_PS126_CR.tif;154;328;2018_PS128_A1_d_in_PS126_EH.TIF;137;179
2018_PS128_A1_c_in_PS126_CR.tif;227;326;2018_PS128_A1_d_in_PS126_EH.TIF;69;326
2018_PS128_A1_c_in_PS126_CR.tif;150;484;2018_PS128_A1_d_in_PS126_EH.TIF;68;149
2018_PS128_A1_c_in_PS126_CR.tif;207;408;2018_PS128_A1_d_in_PS126_EH.TIF;268;401
2018_PS128_A1_c_in_PS126_CR.tif;247;152;2018_PS128_A1_d_in_PS126_EH.TIF;112;155
2018_PS128_A1_c_in_PS126_CR.tif;298;333;2018_PS128_A1_d_in_PS126_EH.TIF;128;344
2018_PS128_A1_c_in_PS126_CR.tif;302;237;2018_PS128_A1_d_in_PS126_EH.TIF;135;247
2018_PS128_A1_c_in_PS126_CR.tif;241;38;2018_PS128_A1_d_in_PS126_EH.TIF;208;34
2018_PS128_A1_c_in_PS126_CR.tif;310;189;2018_PS128_A1_d_in_PS126_EH.TIF;265;141
2018_PS128_A1_c_in_PS126_CR.tif;155;470;2018_PS128_A1_d_in_PS126_EH.TIF;259;189
2018_PS128_A1_c_in_PS126_CR.tif;266;102;2018_PS128_A1_d_in_PS126_EH.TIF;164;75
2018_PS128_A1_c_in_PS126_CR.tif;237;112;2018_PS128_A1_d_in_PS126_EH.TIF;125;113
2018_PS128_A1_c_in_PS126_CR.tif;393;273;2018_PS128_A1_d_in_PS126_EH.TIF;402;273
2018_PS128_A1_c_in_PS126_CR.tif;182;206;2018_PS128_A1_d_in_PS126_EH.TIF;240;229
2018_PS128_A1_c_in_PS126_CR.tif;143;217;2018_PS128_A1_d_in_PS126_EH.TIF;261;127
2018_PS128_A1_c_in_PS126_CR.tif;316;238;2018_PS128_A1_d_in_PS126_EH.TIF;150;250
2018_PS128_A1_c_in_PS126_CR.tif;316;238;2018_PS128_A1_d_in_PS126_EH.TIF;150;250
2018_PS128_A1_c_in_PS126_CR.tif;149;338;2018_PS128_A1_d_in_PS126_EH.TIF;245;497
2018_PS128_A1_c_in_PS126_CR.tif;187;88;2018_PS128_A1_d_in_PS126_EH.TIF;61;303
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2018_PS113_P1_b_CR.tif;340;191;2018_PS113_P1_c_EH.TIF;43;335
2018_PS113_P1_b_CR.tif;352;234;2018_PS113_P1_c_EH.TIF;51;196
2018_PS113_P1_b_CR.tif;302;234;2018_PS113_P1_c_EH.TIF;251;403
2018_PS113_P1_b_CR.tif;238;391;2018_PS113_P1_c_EH.TIF;185;299
2018_PS113_P1_b_CR.tif;152;407;2018_PS113_P1_c_EH.TIF;150;385
2018_PS113_P1_b_CR.tif;332;139;2018_PS113_P1_c_EH.TIF;61;164
2018_PS113_P1_b_CR.tif;219;32;2018_PS113_P1_c_EH.TIF;135;63
2018_PS113_P1_b_CR.tif;300;439;2018_PS113_P1_c_EH.TIF;294;444
2018_PS113_P1_b_CR.tif;339;378;2018_PS113_P1_c_EH.TIF;55;178
2018_PS113_P1_b_CR.tif;50;195;2018_PS113_P1_c_EH.TIF;33;269
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2018_PS127_P4_b_CR.tif;216;481;2018_PS127_P4_c_EH.TIF;164;469
2018_PS127_P4_b_CR.tif;333;227;2018_PS127_P4_c_EH.TIF;80;259
2018_PS127_P4_b_CR.tif;344;172;2018_PS127_P4_c_EH.TIF;40;270
2018_PS127_P4_b_CR.tif;220;37;2018_PS127_P4_c_EH.TIF;324;66
2018_PS127_P4_b_CR.tif;215;304;2018_PS127_P4_c_EH.TIF;154;314
2018_PS127_P4_b_CR.tif;340;160;2018_PS127_P4_c_EH.TIF;36;290
2018_PS127_P4_b_CR.tif;158;488;2018_PS127_P4_c_EH.TIF;133;102
2018_PS127_P4_b_CR.tif;81;413;2018_PS127_P4_c_EH.TIF;322;267
2018_PS127_P4_b_CR.tif;124;353;2018_PS127_P4_c_EH.TIF;248;429
2018_PS127_P4_b_CR.tif;34;301;2018_PS127_P4_c_EH.TIF;122;110
2018_PS127_P4_b_CR.tif;157;259;2018_PS127_P4_c_EH.TIF;322;267
2018_PS127_P4_b_CR.tif;154;130;2018_PS127_P4_c_EH.TIF;145;246
2018_PS127_P4_b_CR.tif;197;63;2018_PS127_P4_c_EH.TIF;235;402
2018_PS127_P4_b_CR.tif;178;474;2018_PS127_P4_c_EH.TIF;310;256
2018_PS127_P4_b_CR.tif;296;445;2018_PS127_P4_c_EH.TIF;380;198
2018_PS127_P4_b_CR.tif;331;385;2018_PS127_P4_c_EH.TIF;83;185
2018_PS127_P4_b_CR.tif;202;413;2018_PS127_P4_c_EH.TIF;239;347
2018_PS127_P4_b_CR.tif;131;92;2018_PS127_P4_c_EH.TIF;207;174
2018_PS127_P4_b_CR.tif;33;316;2018_PS127_P4_c_EH.TIF;277;33
2018_PS127_P4_b_CR.tif;104;88;2018_PS127_P4_c_EH.TIF;35;345
2018_PS127_P4_b_CR.tif;279;233;2018_PS127_P4_c_EH.TIF;152;444
2018_PS127_P4_b_CR.tif;126;217;2018_PS127_P4_c_EH.TIF;202;468
2018_PS127_P4_b_CR.tif;200;58;2018_PS127_P4_c_EH.TIF;232;394
2018_PS127_P4_b_CR.tif;36;342;2018_PS127_P4_c_EH.TIF;329;396
2018_PS127_P4_b_CR.tif;364;237;2018_PS127_P4_c_EH.TIF;184;482
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2018_PS121_P1_a_CR.tif;133;327;2018_PS121_P1_b_EH.TIF;229;266
2018_PS121_P1_a_CR.tif;354;292;2018_PS121_P1_b_EH.TIF;90;448
2018_PS121_P1_a_CR.tif;137;347;2018_PS121_P1_b_EH.TIF;183;278
2018_PS121_P1_a_CR.tif;209;320;2018_PS121_P1_b_EH.TIF;219;367
2018_PS121_P1_a_CR.tif;33;325;2018_PS121_P1_b_EH.TIF;34;252
2018_PS121_P1_a_CR.tif;210;33;2018_PS121_P1_b_EH.TIF;180;33
2018_PS121_P1_a_CR.tif;355;217;2018_PS121_P1_b_EH.TIF;102;464
2018_PS121_P1_a_CR.tif;360;297;2018_PS121_P1_b_EH.TIF;34;231
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2018_PS111_P2_a_CR.tif;70;373;2018_PS111_P2_b_EH.TIF;98;396
2018_PS111_P2_a_CR.tif;67;317;2018_PS111_P2_b_EH.TIF;50;300
2018_PS111_P2_a_CR.tif;380;330;2018_PS111_P2_b_EH.TIF;346;389
2018_PS111_P2_a_CR.tif;355;350;2018_PS111_P2_b_EH.TIF;72;410
2018_PS111_P2_a_CR.tif;355;350;2018_PS111_P2_b_EH.TIF;72;410
2018_PS111_P2_a_CR.tif;122;129;2018_PS111_P2_b_EH.TIF;61;275
2018_PS111_P2_a_CR.tif;313;134;2018_PS111_P2_b_EH.TIF;138;401
2018_PS111_P2_a_CR.tif;189;393;2018_PS111_P2_b_EH.TIF;179;442
2018_PS111_P2_a_CR.tif;258;318;2018_PS111_P2_b_EH.TIF;263;129
2018_PS111_P2_a_CR.tif;44;369;2018_PS111_P2_b_EH.TIF;54;410
2018_PS111_P2_a_CR.tif;102;324;2018_PS111_P2_b_EH.TIF;123;211
2018_PS111_P2_a_CR.tif;228;122;2018_PS111_P2_b_EH.TIF;62;253
2018_PS111_P2_a_CR.tif;159;377;2018_PS111_P2_b_EH.TIF;220;375
2018_PS111_P2_a_CR.tif;188;427;2018_PS111_P2_b_EH.TIF;241;431
2018_PS111_P2_a_CR.tif;109;469;2018_PS111_P2_b_EH.TIF;75;206
2018_PS111_P2_a_CR.tif;306;70;2018_PS111_P2_b_EH.TIF;316;96
2018_PS111_P2_a_CR.tif;340;195;2018_PS111_P2_b_EH.TIF;232;162
2018_PS111_P2_a_CR.tif;245;280;2018_PS111_P2_b_EH.TIF;179;138
2018_PS111_P2_a_CR.tif;350;415;2018_PS111_P2_b_EH.TIF;67;429
2018_PS111_P2_a_CR.tif;267;244;2018_PS111_P2_b_EH.TIF;136;327
2018_PS111_P2_a_CR.tif;125;187;2018_PS111_P2_b_EH.TIF;260;469
2018_PS111_P2_a_CR.tif;292;145;2018_PS111_P2_b_EH.TIF;195;480
2018_PS111_P2_a_CR.tif;299;184;2018_PS111_P2_b_EH.TIF;320;166
2018_PS111_P2_a_CR.tif;322;86;2018_PS111_P2_b_EH.TIF;69;177
2018_PS111_P2_a_CR.tif;205;240;2018_PS111_P2_b_EH.TIF;303;326
2018_PS111_P2_a_CR.tif;215;183;2018_PS111_P2_b_EH.TIF;341;274
2018_PS111_P2_a_CR.tif;246;58;2018_PS111_P2_b_EH.TIF;215;197
2018_PS111_P2_a_CR.tif;246;58;2018_PS111_P2_b_EH.TIF;236;138
2018_PS111_P2_a_CR.tif;291;177;2018_PS111_P2_b_EH.TIF;221;306
2018_PS111_P2_a_CR.tif;180;321;2018_PS111_P2_b_EH.TIF;280;453
2018_PS111_P2_a_CR.tif;172;400;2018_PS111_P2_b_EH.TIF;276;215
2018_PS111_P2_a_CR.tif;172;400;2018_PS111_P2_b_EH.TIF;111;460
2018_PS111_P2_a_CR.tif;189;487;2018_PS111_P2_b_EH.TIF;72;381
2018_PS111_P2_a_CR.tif;63;276;2018_PS111_P2_b_EH.TIF;155;426
2018_PS111_P2_a_CR.tif;162;175;2018_PS111_P2_b_EH.TIF;155;335
2018_PS111_P2_a_CR.tif;154;431;2018_PS111_P2_b_EH.TIF;233;425
2018_PS111_P2_a_CR.tif;109;209;2018_PS111_P2_b_EH.TIF;155;279
2018_PS111_P2_a_CR.tif;239;130;2018_PS111_P2_b_EH.TIF;162;422
2018_PS111_P2_a_CR.tif;265;383;2018_PS111_P2_b_EH.TIF;107;422
2018_PS111_P2_a_CR.tif;285;423;2018_PS111_P2_b_EH.TIF;318;411
2018_PS111_P2_a_CR.tif;86;325;2018_PS111_P2_b_EH.TIF;157;163
2018_PS111_P2_a_CR.tif;228;425;2018_PS111_P2_b_EH.TIF;205;257
2018_PS111_P2_a_CR.tif;112;314;2018_PS111_P2_b_EH.TIF;192;464
2018_PS111_P2_a_CR.tif;232;171;2018_PS111_P2_b_EH.TIF;68;358
2018_PS111_P2_a_CR.tif;137;473;2018_PS111_P2_b_EH.TIF;136;306
2018_PS111_P2_a_CR.tif;126;109;2018_PS111_P2_b_EH.TIF;376;290
2018_PS111_P2_a_CR.tif;139;356;2018_PS111_P2_b_EH.TIF;242;230
2018_PS111_P2_a_CR.tif;224;152;2018_PS111_P2_b_EH.TIF;147;334
2018_PS111_P2_a_CR.tif;269;218;2018_PS111_P2_b_EH.TIF;65;380
2018_PS111_P2_a_CR.tif;171;193;2018_PS111_P2_b_EH.TIF;157;396
2018_PS111_P2_a_CR.tif;341;121;2018_PS111_P2_b_EH.TIF;198;39
2018_PS111_P2_a_CR.tif;255;62;2018_PS111_P2_b_EH.TIF;115;430
2018_PS111_P2_a_CR.tif;295;330;2018_PS111_P2_b_EH.TIF;245;210
2018_PS111_P2_a_CR.tif;181;395;2018_PS111_P2_b_EH.TIF;298;231
2018_PS111_P2_a_CR.tif;102;219;2018_PS111_P2_b_EH.TIF;252;206
2018_PS111_P2_a_CR.tif;126;224;2018_PS111_P2_b_EH.TIF;234;319
2018_PS111_P2_a_CR.tif;180;482;2018_PS111_P2_b_EH.TIF;219;260
2018_PS111_P2_a_CR.tif;145;288;2018_PS111_P2_b_EH.TIF;191;479
2018_PS111_P2_a_CR.tif;85;189;2018_PS111_P2_b_EH.TIF;235;86
2018_PS111_P2_a_CR.tif;85;189;2018_PS111_P2_b_EH.TIF;224;426
2018_PS111_P2_a_CR.tif;108;361;2018_PS111_P2_b_EH.TIF;89;336
2018_PS111_P2_a_CR.tif;294;248;2018_PS111_P2_b_EH.TIF;284;363
2018_PS111_P2_a_CR.tif;311;468;2018_PS111_P2_b_EH.TIF;97;461
2018_PS111_P2_a_CR.tif;311;468;2018_PS111_P2_b_EH.TIF;97;461
2018_PS111_P2_a_CR.tif;152;313;2018_PS111_P2_b_EH.TIF;287;256
2018_PS111_P2_a_CR.tif;246;240;2018_PS111_P2_b_EH.TIF;143;386
