ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS076_P1_c_CR.tif;104;303;2020_PS076_P1_d_EH.TIF;74;306
2020_PS076_P1_c_CR.tif;303;331;2020_PS076_P1_d_EH.TIF;99;328
2020_PS076_P1_c_CR.tif;188;33;2020_PS076_P1_d_EH.TIF;104;96
2020_PS076_P1_c_CR.tif;139;85;2020_PS076_P1_d_EH.TIF;138;183
2020_PS076_P1_c_CR.tif;209;154;2020_PS076_P1_d_EH.TIF;266;205
2020_PS076_P1_c_CR.tif;323;168;2020_PS076_P1_d_EH.TIF;202;54
2020_PS076_P1_c_CR.tif;291;413;2020_PS076_P1_d_EH.TIF;45;361
2020_PS076_P1_c_CR.tif;123;66;2020_PS076_P1_d_EH.TIF;312;93
2020_PS076_P1_c_CR.tif;140;192;2020_PS076_P1_d_EH.TIF;258;213
2020_PS076_P1_c_CR.tif;246;191;2020_PS076_P1_d_EH.TIF;235;179
2020_PS076_P1_c_CR.tif;306;163;2020_PS076_P1_d_EH.TIF;141;161
2020_PS076_P1_c_CR.tif;48;364;2020_PS076_P1_d_EH.TIF;33;256
2020_PS076_P1_c_CR.tif;151;45;2020_PS076_P1_d_EH.TIF;43;355
2020_PS076_P1_c_CR.tif;33;310;2020_PS076_P1_d_EH.TIF;30;297
2020_PS076_P1_c_CR.tif;36;327;2020_PS076_P1_d_EH.TIF;33;245
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS076_P1_b_CR.tif;202;90;2020_PS076_P1_c_EH.TIF;293;218
2020_PS076_P1_b_CR.tif;41;252;2020_PS076_P1_c_EH.TIF;48;321
2020_PS076_P1_b_CR.tif;165;316;2020_PS076_P1_c_EH.TIF;255;163
2020_PS076_P1_b_CR.tif;345;271;2020_PS076_P1_c_EH.TIF;155;453
2020_PS076_P1_b_CR.tif;345;215;2020_PS076_P1_c_EH.TIF;65;389
2020_PS076_P1_b_CR.tif;83;188;2020_PS076_P1_c_EH.TIF;314;219
2020_PS076_P1_b_CR.tif;241;170;2020_PS076_P1_c_EH.TIF;269;289
2020_PS076_P1_b_CR.tif;103;218;2020_PS076_P1_c_EH.TIF;108;191
2020_PS076_P1_b_CR.tif;270;265;2020_PS076_P1_c_EH.TIF;88;300
2020_PS076_P1_b_CR.tif;323;303;2020_PS076_P1_c_EH.TIF;100;247
2020_PS076_P1_b_CR.tif;169;62;2020_PS076_P1_c_EH.TIF;226;104
2020_PS076_P1_b_CR.tif;257;144;2020_PS076_P1_c_EH.TIF;233;117
2020_PS076_P1_b_CR.tif;151;448;2020_PS076_P1_c_EH.TIF;191;459
2020_PS076_P1_b_CR.tif;308;291;2020_PS076_P1_c_EH.TIF;77;232
2020_PS076_P1_b_CR.tif;231;325;2020_PS076_P1_c_EH.TIF;256;286
2020_PS076_P1_b_CR.tif;307;209;2020_PS076_P1_c_EH.TIF;86;155
2020_PS076_P1_b_CR.tif;193;272;2020_PS076_P1_c_EH.TIF;247;103
2020_PS076_P1_b_CR.tif;279;190;2020_PS076_P1_c_EH.TIF;321;237
2020_PS076_P1_b_CR.tif;219;227;2020_PS076_P1_c_EH.TIF;122;233
2020_PS076_P1_b_CR.tif;322;106;2020_PS076_P1_c_EH.TIF;114;78
2020_PS076_P1_b_CR.tif;177;185;2020_PS076_P1_c_EH.TIF;258;359
2020_PS076_P1_b_CR.tif;224;98;2020_PS076_P1_c_EH.TIF;139;327
2020_PS076_P1_b_CR.tif;308;255;2020_PS076_P1_c_EH.TIF;78;196
2020_PS076_P1_b_CR.tif;146;330;2020_PS076_P1_c_EH.TIF;221;67
2020_PS076_P1_b_CR.tif;300;284;2020_PS076_P1_c_EH.TIF;70;225
2020_PS076_P1_b_CR.tif;321;185;2020_PS076_P1_c_EH.TIF;202;171
2020_PS076_P1_b_CR.tif;316;249;2020_PS076_P1_c_EH.TIF;86;191
2020_PS076_P1_b_CR.tif;229;109;2020_PS076_P1_c_EH.TIF;234;299
2020_PS076_P1_b_CR.tif;208;115;2020_PS076_P1_c_EH.TIF;113;164
2020_PS076_P1_b_CR.tif;287;324;2020_PS076_P1_c_EH.TIF;63;268
2020_PS076_P1_b_CR.tif;301;266;2020_PS076_P1_c_EH.TIF;71;207
2020_PS076_P1_b_CR.tif;149;297;2020_PS076_P1_c_EH.TIF;228;221
2020_PS076_P1_b_CR.tif;328;168;2020_PS076_P1_c_EH.TIF;127;118
2020_PS076_P1_b_CR.tif;151;258;2020_PS076_P1_c_EH.TIF;122;287
2020_PS076_P1_b_CR.tif;217;196;2020_PS076_P1_c_EH.TIF;281;173
2020_PS076_P1_b_CR.tif;319;238;2020_PS076_P1_c_EH.TIF;91;180
2020_PS076_P1_b_CR.tif;276;340;2020_PS076_P1_c_EH.TIF;59;285
2020_PS076_P1_b_CR.tif;269;251;2020_PS076_P1_c_EH.TIF;175;139
2020_PS076_P1_b_CR.tif;202;249;2020_PS076_P1_c_EH.TIF;180;340
