ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS067_P4_c_in_PS073_CR.tif;34;292;2020_PS067_P4_d_in_PS073_EH.TIF;36;198
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS070_P1_c_CR.tif;172;49;2020_PS070_P1_d_EH.TIF;89;97
2020_PS070_P1_c_CR.tif;253;379;2020_PS070_P1_d_EH.TIF;108;286
2020_PS070_P1_c_CR.tif;361;307;2020_PS070_P1_d_EH.TIF;289;488
2020_PS070_P1_c_CR.tif;313;225;2020_PS070_P1_d_EH.TIF;66;221
2020_PS070_P1_c_CR.tif;66;211;2020_PS070_P1_d_EH.TIF;335;345
2020_PS070_P1_c_CR.tif;266;127;2020_PS070_P1_d_EH.TIF;294;423
2020_PS070_P1_c_CR.tif;339;193;2020_PS070_P1_d_EH.TIF;341;265
2020_PS070_P1_c_CR.tif;155;69;2020_PS070_P1_d_EH.TIF;190;457
2020_PS070_P1_c_CR.tif;83;174;2020_PS070_P1_d_EH.TIF;111;77
2020_PS070_P1_c_CR.tif;190;367;2020_PS070_P1_d_EH.TIF;273;353
2020_PS070_P1_c_CR.tif;297;231;2020_PS070_P1_d_EH.TIF;53;220
2020_PS070_P1_c_CR.tif;246;494;2020_PS070_P1_d_EH.TIF;251;63
2020_PS070_P1_c_CR.tif;325;244;2020_PS070_P1_d_EH.TIF;72;243
2020_PS070_P1_c_CR.tif;123;284;2020_PS070_P1_d_EH.TIF;124;328
2020_PS070_P1_c_CR.tif;163;258;2020_PS070_P1_d_EH.TIF;283;403
2020_PS070_P1_c_CR.tif;353;185;2020_PS070_P1_d_EH.TIF;185;331
2020_PS070_P1_c_CR.tif;256;165;2020_PS070_P1_d_EH.TIF;225;74
2020_PS070_P1_c_CR.tif;289;201;2020_PS070_P1_d_EH.TIF;227;491
2020_PS070_P1_c_CR.tif;254;151;2020_PS070_P1_d_EH.TIF;68;371
2020_PS070_P1_c_CR.tif;306;290;2020_PS070_P1_d_EH.TIF;173;125
2020_PS070_P1_c_CR.tif;176;210;2020_PS070_P1_d_EH.TIF;314;220
2020_PS070_P1_c_CR.tif;177;126;2020_PS070_P1_d_EH.TIF;240;215
2020_PS070_P1_c_CR.tif;99;103;2020_PS070_P1_d_EH.TIF;362;365
2020_PS070_P1_c_CR.tif;313;187;2020_PS070_P1_d_EH.TIF;76;185
2020_PS070_P1_c_CR.tif;234;378;2020_PS070_P1_d_EH.TIF;294;423
2020_PS070_P1_c_CR.tif;234;378;2020_PS070_P1_d_EH.TIF;228;400
2020_PS070_P1_c_CR.tif;316;249;2020_PS070_P1_d_EH.TIF;62;244
2020_PS070_P1_c_CR.tif;315;260;2020_PS070_P1_d_EH.TIF;60;255
2020_PS070_P1_c_CR.tif;250;362;2020_PS070_P1_d_EH.TIF;71;327
2020_PS070_P1_c_CR.tif;181;375;2020_PS070_P1_d_EH.TIF;203;372
2020_PS070_P1_c_CR.tif;223;331;2020_PS070_P1_d_EH.TIF;230;357
2020_PS070_P1_c_CR.tif;314;272;2020_PS070_P1_d_EH.TIF;58;265
2020_PS070_P1_c_CR.tif;314;272;2020_PS070_P1_d_EH.TIF;58;265
2020_PS070_P1_c_CR.tif;325;335;2020_PS070_P1_d_EH.TIF;68;334
2020_PS070_P1_c_CR.tif;325;335;2020_PS070_P1_d_EH.TIF;68;334
2020_PS070_P1_c_CR.tif;193;242;2020_PS070_P1_d_EH.TIF;237;330
2020_PS070_P1_c_CR.tif;367;237;2020_PS070_P1_d_EH.TIF;195;523
2020_PS070_P1_c_CR.tif;370;288;2020_PS070_P1_d_EH.TIF;96;469
2020_PS070_P1_c_CR.tif;370;274;2020_PS070_P1_d_EH.TIF;104;479
2020_PS070_P1_c_CR.tif;367;324;2020_PS070_P1_d_EH.TIF;310;476
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS062_P3_b_CR.tif;286;387;2020_PS062_P3_c_EH.TIF;269;435
2020_PS062_P3_b_CR.tif;332;375;2020_PS062_P3_c_EH.TIF;309;126
2020_PS062_P3_b_CR.tif;310;196;2020_PS062_P3_c_EH.TIF;81;200
2020_PS062_P3_b_CR.tif;167;486;2020_PS062_P3_c_EH.TIF;172;481
2020_PS062_P3_b_CR.tif;295;284;2020_PS062_P3_c_EH.TIF;66;293
2020_PS062_P3_b_CR.tif;135;185;2020_PS062_P3_c_EH.TIF;93;202
2020_PS062_P3_b_CR.tif;349;335;2020_PS062_P3_c_EH.TIF;348;318
2020_PS062_P3_b_CR.tif;258;222;2020_PS062_P3_c_EH.TIF;161;70
2020_PS062_P3_b_CR.tif;107;184;2020_PS062_P3_c_EH.TIF;186;351
2020_PS062_P3_b_CR.tif;37;304;2020_PS062_P3_c_EH.TIF;91;98
